site_year_code,transect,point,height,species,native_status,life_history,plant_code,stature
EAPO-2011,8.0,16.0,Low,rubus ursinus,Native,Perennial,RUUR,Shrub
EAPO-2011,8.0,24.0,Low,rubus ursinus,Native,Perennial,RUUR,Shrub
EAPO-2011,8.0,24.0,Medium,rubus ursinus,Native,Perennial,RUUR,Shrub
EAPO-2011,12.0,8.0,Low,rubus ursinus,Native,Perennial,RUUR,Shrub
EAPO-2011,12.0,16.0,Low,rubus ursinus,Native,Perennial,RUUR,Shrub
EAPO-2011,12.0,20.0,Low,rubus ursinus,Native,Perennial,RUUR,Shrub
EAPO-2011,12.0,20.0,Medium,rubus ursinus,Native,Perennial,RUUR,Shrub
EAPO-2011,12.0,24.0,Low,rubus ursinus,Native,Perennial,RUUR,Shrub
EAPO-2011,12.0,24.0,Medium,rubus ursinus,Native,Perennial,RUUR,Shrub
EAPO-2011,16.0,8.0,Low,rubus ursinus,Native,Perennial,RUUR,Shrub
EAPO-2011,16.0,12.0,Low,rubus ursinus,Native,Perennial,RUUR,Shrub
EAPO-2011,16.0,20.0,Low,rubus ursinus,Native,Perennial,RUUR,Shrub
EAPO-2011,16.0,20.0,Medium,rubus ursinus,Native,Perennial,RUUR,Shrub
EAPO-2011,20.0,8.0,Low,rubus ursinus,Native,Perennial,RUUR,Shrub
EAPO-2011,20.0,8.0,Medium,rubus ursinus,Native,Perennial,RUUR,Shrub
EAPO-2011,20.0,12.0,Low,rubus ursinus,Native,Perennial,RUUR,Shrub
EAPO-2011,20.0,12.0,Medium,rubus ursinus,Native,Perennial,RUUR,Shrub
EAPO-2011,20.0,20.0,Low,rubus ursinus,Native,Perennial,RUUR,Shrub
EAPO-2011,20.0,20.0,Medium,rubus ursinus,Native,Perennial,RUUR,Shrub
EAPO-2011,24.0,4.0,Low,rubus ursinus,Native,Perennial,RUUR,Shrub
EAPO-2011,24.0,8.0,Low,rubus ursinus,Native,Perennial,RUUR,Shrub
EAPO-2011,24.0,12.0,Low,rubus ursinus,Native,Perennial,RUUR,Shrub
EAPO-2011,24.0,12.0,Medium,rubus ursinus,Native,Perennial,RUUR,Shrub
EAPO-2011,24.0,24.0,Low,rubus ursinus,Native,Perennial,RUUR,Shrub
EAPO-2011,28.0,4.0,Low,rubus ursinus,Native,Perennial,RUUR,Shrub
EAPO-2011,28.0,8.0,Low,rubus ursinus,Native,Perennial,RUUR,Shrub
EAPO-2011,28.0,8.0,Medium,rubus ursinus,Native,Perennial,RUUR,Shrub
EAPO-2011,28.0,16.0,Low,rubus ursinus,Native,Perennial,RUUR,Shrub
EAPO-2011,28.0,20.0,Low,rubus ursinus,Native,Perennial,RUUR,Shrub
EAPO-2011,28.0,20.0,Medium,rubus ursinus,Native,Perennial,RUUR,Shrub
EAPO-2011,28.0,24.0,Low,rubus ursinus,Native,Perennial,RUUR,Shrub
EAPO-2011,28.0,24.0,Medium,rubus ursinus,Native,Perennial,RUUR,Shrub
EAPO-2011,28.0,28.0,Low,rubus ursinus,Native,Perennial,RUUR,Shrub
EAPO-2011,28.0,28.0,Medium,rubus ursinus,Native,Perennial,RUUR,Shrub
EAPO-2011,32.0,12.0,Low,rubus ursinus,Native,Perennial,RUUR,Shrub
EAPO-2011,32.0,12.0,Medium,rubus ursinus,Native,Perennial,RUUR,Shrub
EAPO-2011,32.0,16.0,Low,rubus ursinus,Native,Perennial,RUUR,Shrub
EAPO-2011,32.0,16.0,Medium,rubus ursinus,Native,Perennial,RUUR,Shrub
EAPO-2011,32.0,20.0,Low,rubus ursinus,Native,Perennial,RUUR,Shrub
EAPO-2011,32.0,20.0,Medium,rubus ursinus,Native,Perennial,RUUR,Shrub
EAPO-2011,36.0,12.0,Low,rubus ursinus,Native,Perennial,RUUR,Shrub
EAPO-2011,36.0,12.0,Medium,rubus ursinus,Native,Perennial,RUUR,Shrub
EAPO-2011,36.0,16.0,Low,rubus ursinus,Native,Perennial,RUUR,Shrub
EAPO-2011,36.0,16.0,Medium,rubus ursinus,Native,Perennial,RUUR,Shrub
EAPO-2011,36.0,20.0,Low,rubus ursinus,Native,Perennial,RUUR,Shrub
EAPO-2011,36.0,20.0,Medium,rubus ursinus,Native,Perennial,RUUR,Shrub
EAPO-2011,36.0,24.0,Low,rubus ursinus,Native,Perennial,RUUR,Shrub
EAPO-2011,40.0,12.0,Low,rubus ursinus,Native,Perennial,RUUR,Shrub
EAPO-2011,44.0,8.0,Medium,rubus ursinus,Native,Perennial,RUUR,Shrub
EAPO-2011,44.0,12.0,Low,rubus ursinus,Native,Perennial,RUUR,Shrub
EAPO-2011,48.0,8.0,Low,rubus ursinus,Native,Perennial,RUUR,Shrub
EAPO-2011,48.0,8.0,Medium,rubus ursinus,Native,Perennial,RUUR,Shrub
EAPO-2011,48.0,12.0,Low,rubus ursinus,Native,Perennial,RUUR,Shrub
EAPO-2011,52.0,4.0,Low,rubus ursinus,Native,Perennial,RUUR,Shrub
EAPO-2011,52.0,4.0,Medium,rubus ursinus,Native,Perennial,RUUR,Shrub
EAPO-2011,52.0,8.0,Low,rubus ursinus,Native,Perennial,RUUR,Shrub
EAPO-2011,52.0,8.0,Medium,rubus ursinus,Native,Perennial,RUUR,Shrub
EAPO-2011,52.0,12.0,Low,rubus ursinus,Native,Perennial,RUUR,Shrub
EAPO-2011,52.0,32.0,Low,rubus ursinus,Native,Perennial,RUUR,Shrub
EAPO-2011,56.0,4.0,Low,rubus ursinus,Native,Perennial,RUUR,Shrub
EAPO-2011,56.0,4.0,Medium,rubus ursinus,Native,Perennial,RUUR,Shrub
EAPO-2011,56.0,8.0,Low,rubus ursinus,Native,Perennial,RUUR,Shrub
EAPO-2011,60.0,8.0,Low,rubus ursinus,Native,Perennial,RUUR,Shrub
EAPO-2011,60.0,12.0,Low,rubus ursinus,Native,Perennial,RUUR,Shrub
EAPO-2011,60.0,12.0,Medium,rubus ursinus,Native,Perennial,RUUR,Shrub
EAPO-2011,60.0,16.0,Medium,rubus ursinus,Native,Perennial,RUUR,Shrub
EAPO-2011,64.0,0.0,Low,rubus ursinus,Native,Perennial,RUUR,Shrub
EAPO-2011,64.0,4.0,Low,rubus ursinus,Native,Perennial,RUUR,Shrub
EAPO-2011,64.0,8.0,Low,rubus ursinus,Native,Perennial,RUUR,Shrub
EAPO-2011,64.0,8.0,Medium,rubus ursinus,Native,Perennial,RUUR,Shrub
EAPO-2011,64.0,16.0,Low,rubus ursinus,Native,Perennial,RUUR,Shrub
EAPO-2011,64.0,16.0,Medium,rubus ursinus,Native,Perennial,RUUR,Shrub
SUDU-2008,19.0,25.0,Low,rubus ursinus,Native,Perennial,RUUR,Shrub
SUDU-2009,17.0,25.0,Low,rubus ursinus,Native,Perennial,RUUR,Shrub
SUDU-2009,17.0,29.0,Low,rubus ursinus,Native,Perennial,RUUR,Shrub
SUDU-2009,18.0,23.0,Low,rubus ursinus,Native,Perennial,RUUR,Shrub
SUDU-2009,19.0,18.0,Low,rubus ursinus,Native,Perennial,RUUR,Shrub
SUDU-2009,19.0,20.0,Low,rubus ursinus,Native,Perennial,RUUR,Shrub
SUDU-2010,60.0,43.0,Medium,rubus ursinus,Native,Perennial,RUUR,Shrub
SUDU-2011,63.0,57.0,Low,rubus ursinus,Native,Perennial,RUUR,Shrub
SUDU-2011,70.0,50.0,Low,rubus ursinus,Native,Perennial,RUUR,Shrub
SUDU-2011,70.0,50.0,Medium,rubus ursinus,Native,Perennial,RUUR,Shrub
SUDU-2011,70.0,57.0,Low,rubus ursinus,Native,Perennial,RUUR,Shrub
SUDU-2012,63.0,49.0,Low,rubus ursinus,Native,Perennial,RUUR,Shrub
SUDU-2012,63.0,49.0,Medium,rubus ursinus,Native,Perennial,RUUR,Shrub
SUDU-2012,70.0,49.0,Medium,rubus ursinus,Native,Perennial,RUUR,Shrub
SUDU-2012,70.0,42.0,Low,rubus ursinus,Native,Perennial,RUUR,Shrub
SUDU-2012,70.0,42.0,Medium,rubus ursinus,Native,Perennial,RUUR,Shrub
NMS-2012,16.0,24.0,Low,rumex acetosella,Exotic,Perennial,RUAC,Forb
NMS-2012,20.0,16.0,Low,rumex acetosella,Exotic,Perennial,RUAC,Forb
NMS-2012,52.0,24.0,Low,rumex acetosella,Exotic,Perennial,RUAC,Forb
EAPO-2011,4.0,12.0,Low,rumex acetosella,Exotic,Perennial,RUAC,Forb
EAPO-2011,8.0,16.0,Low,rumex acetosella,Exotic,Perennial,RUAC,Forb
EAPO-2011,40.0,20.0,Low,rumex acetosella,Exotic,Perennial,RUAC,Forb
EAPO-2011,48.0,28.0,Low,rumex acetosella,Exotic,Perennial,RUAC,Forb
EAPO-2011,52.0,20.0,Low,rumex acetosella,Exotic,Perennial,RUAC,Forb
NMS-2012,68.0,24.0,Low,rumex pulcher,,,,
NMS-2012,68.0,24.0,Medium,rumex pulcher,,,,
NUWO-2010,1.0,87.0,Low,rumex pulcher,,,,
NMS-2012,16.0,20.0,Low,rumex salicifolius,Native,Perennial,RUSA,Forb
NMS-2010,48.0,28.0,Low,rumex salicifolius,Native,Perennial,RUSA,Forb
SUDU-2008,2.0,5.0,Low,rumex salicifolius,Native,Perennial,RUSA,Forb
SUDU-2008,2.0,6.0,Low,rumex salicifolius,Native,Perennial,RUSA,Forb
SUDU-2008,4.0,20.0,Low,rumex salicifolius,Native,Perennial,RUSA,Forb
SUDU-2008,5.0,20.0,Low,rumex salicifolius,Native,Perennial,RUSA,Forb
SUDU-2008,8.0,25.0,Low,rumex salicifolius,Native,Perennial,RUSA,Forb
SUDU-2008,13.0,22.0,Low,rumex salicifolius,Native,Perennial,RUSA,Forb
SUDU-2008,18.0,6.0,Low,rumex salicifolius,Native,Perennial,RUSA,Forb
SUDU-2008,19.0,15.0,Low,rumex salicifolius,Native,Perennial,RUSA,Forb
SUDU-2009,3.0,18.0,Low,rumex salicifolius,Native,Perennial,RUSA,Forb
SUDU-2009,3.0,20.0,Low,rumex salicifolius,Native,Perennial,RUSA,Forb
SUDU-2009,5.0,24.0,Low,rumex salicifolius,Native,Perennial,RUSA,Forb
SUDU-2009,17.0,28.0,Low,rumex salicifolius,Native,Perennial,RUSA,Forb
SUDU-2010,6.0,7.0,Low,rumex salicifolius,Native,Perennial,RUSA,Forb
SUDU-2010,36.0,13.0,Low,rumex salicifolius,Native,Perennial,RUSA,Forb
SUDU-2010,60.0,7.0,Low,rumex salicifolius,Native,Perennial,RUSA,Forb
SUDU-2010,60.0,7.0,Medium,rumex salicifolius,Native,Perennial,RUSA,Forb
SUDU-2011,21.0,50.0,Low,rumex salicifolius,Native,Perennial,RUSA,Forb
SUDU-2011,63.0,8.0,Low,rumex salicifolius,Native,Perennial,RUSA,Forb
SUDU-2011,63.0,22.0,Medium,rumex salicifolius,Native,Perennial,RUSA,Forb
SUDU-2012,7.0,7.0,Low,rumex salicifolius,Native,Perennial,RUSA,Forb
SUDU-2012,7.0,7.0,Medium,rumex salicifolius,Native,Perennial,RUSA,Forb
SUDU-2012,63.0,28.0,Low,rumex salicifolius,Native,Perennial,RUSA,Forb
NMS-2012,16.0,16.0,Low,satureja douglasii,Native,Perennial,SADO,Forb
NMS-2012,24.0,0.0,Low,satureja douglasii,Native,Perennial,SADO,Forb
SUDU-2012,63.0,42.0,Low,satureja douglasii,Native,Perennial,SADO,Forb
NMS-2011,0.0,23.0,Low,scrophularia californica,Native,Perennial,SCCA,Forb
NMS-2011,12.0,19.0,Low,scrophularia californica,Native,Perennial,SCCA,Forb
NMS-2011,20.0,19.0,Low,scrophularia californica,Native,Perennial,SCCA,Forb
NMS-2011,24.0,23.0,Low,scrophularia californica,Native,Perennial,SCCA,Forb
NMS-2011,36.0,7.0,Low,scrophularia californica,Native,Perennial,SCCA,Forb
NMS-2011,52.0,19.0,Low,scrophularia californica,Native,Perennial,SCCA,Forb
NMS-2012,56.0,24.0,Low,scrophularia californica,Native,Perennial,SCCA,Forb
NMS-2012,4.0,20.0,Low,scrophularia californica,Native,Perennial,SCCA,Forb
NMS-2012,8.0,20.0,Low,scrophularia californica,Native,Perennial,SCCA,Forb
NMS-2012,16.0,24.0,Low,scrophularia californica,Native,Perennial,SCCA,Forb
NMS-2012,20.0,20.0,Low,scrophularia californica,Native,Perennial,SCCA,Forb
NMS-2012,40.0,4.0,Low,scrophularia californica,Native,Perennial,SCCA,Forb
NMS-2012,48.0,4.0,Low,scrophularia californica,Native,Perennial,SCCA,Forb
NMS-2010,24.0,16.0,Low,scrophularia californica,Native,Perennial,SCCA,Forb
NMS-2010,28.0,20.0,Low,scrophularia californica,Native,Perennial,SCCA,Forb
NMS-2010,32.0,16.0,Low,scrophularia californica,Native,Perennial,SCCA,Forb
NMS-2010,80.0,20.0,Low,scrophularia californica,Native,Perennial,SCCA,Forb
NMS-2011,44.0,15.0,Medium,scrophularia californica,Native,Perennial,SCCA,Forb
NMS-2012,16.0,24.0,Medium,scrophularia californica,Native,Perennial,SCCA,Forb
NMS-2010,28.0,16.0,Medium,scrophularia californica,Native,Perennial,SCCA,Forb
NMS-2010,28.0,20.0,Medium,scrophularia californica,Native,Perennial,SCCA,Forb
NUWO-2011,4.3,160.0,Low,scrophularia californica,Native,Perennial,SCCA,Forb
NUWO-2011,9.3,0.0,Low,scrophularia californica,Native,Perennial,SCCA,Forb
NUWO-2011,9.3,4.0,Low,scrophularia californica,Native,Perennial,SCCA,Forb
NUWO-2011,9.3,8.0,Low,scrophularia californica,Native,Perennial,SCCA,Forb
NUWO-2012,5.0,0.0,Low,scrophularia californica,Native,Perennial,SCCA,Forb
NUWO-2012,5.0,5.0,Low,scrophularia californica,Native,Perennial,SCCA,Forb
NUWO-2012,5.0,10.0,Low,scrophularia californica,Native,Perennial,SCCA,Forb
NUWO-2012,5.0,145.0,Low,scrophularia californica,Native,Perennial,SCCA,Forb
NUWO-2012,5.0,165.0,Low,scrophularia californica,Native,Perennial,SCCA,Forb
NUWO-2012,5.0,190.0,Low,scrophularia californica,Native,Perennial,SCCA,Forb
NUWO-2012,13.0,135.0,Low,scrophularia californica,Native,Perennial,SCCA,Forb
NUWO-2012,9.0,5.0,Low,scrophularia californica,Native,Perennial,SCCA,Forb
NUWO-2012,9.0,10.0,Low,scrophularia californica,Native,Perennial,SCCA,Forb
NUWO-2010,6.0,7.0,Medium,scrophularia californica,Native,Perennial,SCCA,Forb
NUWO-2011,4.3,160.0,Medium,scrophularia californica,Native,Perennial,SCCA,Forb
NUWO-2011,9.3,8.0,Medium,scrophularia californica,Native,Perennial,SCCA,Forb
NUWO-2010,1.0,2.0,Low,scrophularia californica,Native,Perennial,SCCA,Forb
NUWO-2012,9.0,10.0,Medium,scrophularia californica,Native,Perennial,SCCA,Forb
NUWO-2010,16.0,7.0,Low,scrophularia californica,Native,Perennial,SCCA,Forb
EAPO-2011,4.0,24.0,Low,scrophularia californica,Native,Perennial,SCCA,Forb
EAPO-2011,4.0,24.0,Medium,scrophularia californica,Native,Perennial,SCCA,Forb
EAPO-2011,4.0,28.0,Low,scrophularia californica,Native,Perennial,SCCA,Forb
EAPO-2011,4.0,28.0,Medium,scrophularia californica,Native,Perennial,SCCA,Forb
EAPO-2011,12.0,20.0,Low,scrophularia californica,Native,Perennial,SCCA,Forb
EAPO-2011,12.0,20.0,Medium,scrophularia californica,Native,Perennial,SCCA,Forb
EAPO-2011,12.0,24.0,Low,scrophularia californica,Native,Perennial,SCCA,Forb
EAPO-2011,12.0,24.0,Medium,scrophularia californica,Native,Perennial,SCCA,Forb
EAPO-2011,16.0,4.0,Low,scrophularia californica,Native,Perennial,SCCA,Forb
EAPO-2011,16.0,4.0,Medium,scrophularia californica,Native,Perennial,SCCA,Forb
EAPO-2011,20.0,16.0,Low,scrophularia californica,Native,Perennial,SCCA,Forb
EAPO-2011,24.0,20.0,Low,scrophularia californica,Native,Perennial,SCCA,Forb
EAPO-2011,24.0,20.0,Medium,scrophularia californica,Native,Perennial,SCCA,Forb
EAPO-2011,32.0,12.0,Low,scrophularia californica,Native,Perennial,SCCA,Forb
EAPO-2011,32.0,12.0,Medium,scrophularia californica,Native,Perennial,SCCA,Forb
EAPO-2011,40.0,8.0,Low,scrophularia californica,Native,Perennial,SCCA,Forb
EAPO-2011,64.0,0.0,Low,scrophularia californica,Native,Perennial,SCCA,Forb
EAPO-2011,64.0,4.0,Low,scrophularia californica,Native,Perennial,SCCA,Forb
SUDU-2009,13.0,24.0,Low,scrophularia californica,Native,Perennial,SCCA,Forb
SUDU-2009,19.0,24.0,Low,scrophularia californica,Native,Perennial,SCCA,Forb
SUDU-2010,18.0,49.0,Low,scrophularia californica,Native,Perennial,SCCA,Forb
SUDU-2012,14.0,21.0,Low,scrophularia californica,Native,Perennial,SCCA,Forb
NUWO-2010,1.0,177.0,Low,silene gallica,Exotic,Annual,SIGA,Forb
NUWO-2012,1.0,185.0,Low,silene gallica,Exotic,Annual,SIGA,Forb
NMS-2012,16.0,8.0,Low,sisyrinchium bellum,Native,Perennial,SIBE,Forb
NMS-2012,32.0,20.0,Low,solanum nigrum,Exotic,Perennial,SONI,Forb
NUWO-2011,4.3,104.0,Low,solanum sp.,Exotic,Annual,SOSP,Forb
NUWO-2011,4.3,108.0,Low,solanum sp.,Exotic,Annual,SOSP,Forb
NMS-2010,48.0,20.0,Low,solanum sp.,Exotic,Annual,SOSP,Forb
NUWO-2011,9.3,108.0,Low,solanum sp.,Exotic,Annual,SOSP,Forb
NUWO-2011,14.3,100.0,Low,solanum sp.,Exotic,Annual,SOSP,Forb
SUDU-2012,49.0,35.0,Low,solanum sp.,Exotic,Annual,SOSP,Forb
SUDU-2012,49.0,35.0,Medium,solanum sp.,Exotic,Annual,SOSP,Forb
NMS-2010,32.0,16.0,Low,sonchus oleraceus,Exotic,Annual,SOOL,Forb
NMS-2010,64.0,12.0,Low,sonchus oleraceus,Exotic,Annual,SOOL,Forb
NUWO-2010,11.0,177.0,Low,sonchus oleraceus,Exotic,Annual,SOOL,Forb
NUWO-2012,5.0,40.0,Low,sonchus oleraceus,Exotic,Annual,SOOL,Forb
SUDU-2011,21.0,50.0,Low,sonchus oleraceus,Exotic,Annual,SOOL,Forb
SUDU-2011,21.0,64.0,Low,sonchus oleraceus,Exotic,Annual,SOOL,Forb
SUDU-2011,63.0,43.0,Low,sonchus oleraceus,Exotic,Annual,SOOL,Forb
SUDU-2012,70.0,0.0,Low,sonchus oleraceus,Exotic,Annual,SOOL,Forb
NUWO-2012,1.0,20.0,Low,stachys ajugoides,Native,Perennial,STAJ,Forb
NUWO-2012,1.0,90.0,Low,stachys ajugoides,Native,Perennial,STAJ,Forb
NUWO-2012,1.0,145.0,Low,stachys ajugoides,Native,Perennial,STAJ,Forb
NMS-2011,-4.0,3.0,Low,stellaria media,Exotic,Annual,STME,Forb
NMS-2011,-4.0,7.0,Low,stellaria media,Exotic,Annual,STME,Forb
NMS-2011,36.0,19.0,Low,stellaria media,Exotic,Annual,STME,Forb
NUWO-2010,16.0,122.0,Low,stellaria media,Exotic,Annual,STME,Forb
NUWO-2011,9.3,64.0,Low,stellaria media,Exotic,Annual,STME,Forb
NUWO-2011,9.3,72.0,Low,stellaria media,Exotic,Annual,STME,Forb
NUWO-2011,14.3,64.0,Low,stellaria media,Exotic,Annual,STME,Forb
NUWO-2011,14.3,72.0,Low,stellaria media,Exotic,Annual,STME,Forb
NUWO-2011,14.3,88.0,Low,stellaria media,Exotic,Annual,STME,Forb
NUWO-2011,14.3,92.0,Low,stellaria media,Exotic,Annual,STME,Forb
NUWO-2012,9.0,60.0,Low,stellaria media,Exotic,Annual,STME,Forb
NUWO-2012,9.0,100.0,Low,stellaria media,Exotic,Annual,STME,Forb
NUWO-2012,9.0,120.0,Low,stellaria media,Exotic,Annual,STME,Forb
NUWO-2012,9.0,145.0,Low,stellaria media,Exotic,Annual,STME,Forb
NUWO-2012,9.0,155.0,Low,stellaria media,Exotic,Annual,STME,Forb
SUDU-2012,21.0,14.0,Low,stellaria media,Exotic,Annual,STME,Forb
NUWO-2010,1.0,52.0,Low,taraxacum offianale,Exotic,Perennial,TAOF,Forb
NUWO-2010,1.0,182.0,Low,taraxacum offianale,Exotic,Perennial,TAOF,Forb
SUDU-2011,35.0,57.0,Low,taraxacum offianale,Exotic,Perennial,TAOF,Forb
NMS-2011,52.0,3.0,Low,dead tree stump,,,,
SUDU-2012,35.0,28.0,Low,dead tree stump,,,,
NUWO-2011,9.3,180.0,Low,vicia sativa,Exotic,Annual,VISA,Forb
NUWO-2012,5.0,65.0,Low,vicia sativa,Exotic,Annual,VISA,Forb
NUWO-2010,1.0,127.0,Low,vicia sativa,Exotic,Annual,VISA,Forb
NUWO-2010,11.0,77.0,Low,vicia sativa,Exotic,Annual,VISA,Forb
NUWO-2010,6.0,152.0,Low,vulpia myuros,Exotic,Annual,VUMY,Grass
NUWO-2011,4.3,44.0,Low,vulpia myuros,Exotic,Annual,VUMY,Grass
NUWO-2011,4.3,72.0,Low,vulpia myuros,Exotic,Annual,VUMY,Grass
NUWO-2011,4.3,80.0,Low,vulpia myuros,Exotic,Annual,VUMY,Grass
NUWO-2011,4.3,132.0,Low,vulpia myuros,Exotic,Annual,VUMY,Grass
NMS-2011,32.0,3.0,Low,vulpia sp.,,,,
NMS-2012,16.0,8.0,Low,vulpia sp.,,,,
NUWO-2010,1.0,127.0,Low,vulpia sp.,,,,
NUWO-2010,1.0,142.0,Low,vulpia sp.,,,,
NUWO-2010,6.0,87.0,Low,vulpia sp.,,,,
NUWO-2010,16.0,42.0,Low,vulpia sp.,,,,
NUWO-2011,4.3,88.0,Low,vulpia sp.,,,,
NUWO-2011,4.3,156.0,Low,vulpia sp.,,,,
NUWO-2011,9.3,36.0,Low,vulpia sp.,,,,
NUWO-2011,9.3,64.0,Low,vulpia sp.,,,,
NUWO-2011,9.3,68.0,Low,vulpia sp.,,,,
NUWO-2011,9.3,80.0,Low,vulpia sp.,,,,
NUWO-2011,9.3,88.0,Low,vulpia sp.,,,,
NUWO-2011,9.3,140.0,Low,vulpia sp.,,,,
NUWO-2011,14.3,40.0,Low,vulpia sp.,,,,
NUWO-2011,14.3,44.0,Low,vulpia sp.,,,,
NUWO-2011,14.3,48.0,Low,vulpia sp.,,,,
NUWO-2011,14.3,56.0,Low,vulpia sp.,,,,
NUWO-2012,9.0,55.0,Low,vulpia sp.,,,,
NUWO-2012,9.0,80.0,Low,vulpia sp.,,,,
NUWO-2012,9.0,85.0,Low,vulpia sp.,,,,
NUWO-2012,9.0,90.0,Low,vulpia sp.,,,,
NUWO-2012,9.0,135.0,Low,vulpia sp.,,,,
NUWO-2012,9.0,155.0,Low,vulpia sp.,,,,
NUWO-2012,1.0,85.0,Low,vulpia sp.,,,,
NUWO-2012,1.0,90.0,Low,vulpia sp.,,,,
NUWO-2012,1.0,125.0,Low,vulpia sp.,,,,
NUWO-2012,1.0,130.0,Low,vulpia sp.,,,,
NUWO-2012,1.0,170.0,Low,vulpia sp.,,,,
NUWO-2012,5.0,35.0,Low,vulpia sp.,,,,
NUWO-2012,5.0,55.0,Low,vulpia sp.,,,,
EAPO-2011,0.0,8.0,Low,vulpia sp.,,,,
EAPO-2011,0.0,16.0,Low,vulpia sp.,,,,
EAPO-2011,4.0,16.0,Low,vulpia sp.,,,,
EAPO-2011,4.0,20.0,Low,vulpia sp.,,,,
EAPO-2011,8.0,12.0,Low,vulpia sp.,,,,
EAPO-2011,8.0,16.0,Low,vulpia sp.,,,,
EAPO-2011,12.0,16.0,Low,vulpia sp.,,,,
EAPO-2011,16.0,0.0,Low,vulpia sp.,,,,
EAPO-2011,20.0,4.0,Low,vulpia sp.,,,,
EAPO-2011,28.0,4.0,Low,vulpia sp.,,,,
EAPO-2011,36.0,32.0,Low,vulpia sp.,,,,
EAPO-2011,48.0,28.0,Low,vulpia sp.,,,,
EAPO-2011,0.0,4.0,Low,hedera helix,,,,
EAPO-2011,4.0,4.0,Low,hedera helix,,,,
EAPO-2011,4.0,8.0,Low,hedera helix,,,,
EAPO-2011,8.0,4.0,Low,hedera helix,,,,
EAPO-2011,8.0,8.0,Low,hedera helix,,,,
EAPO-2011,12.0,4.0,Low,hedera helix,,,,
EAPO-2011,0.0,24.0,Low,pteridium aquilinum,Native,Perennial,PTAQ,Forb
EAPO-2011,12.0,16.0,Low,pteridium aquilinum,Native,Perennial,PTAQ,Forb
EAPO-2011,4.0,20.0,Low,cynosurus echinatus,Exotic,Annual,CYEC,Grass
EAPO-2011,8.0,16.0,Low,cynosurus echinatus,Exotic,Annual,CYEC,Grass
EAPO-2011,4.0,24.0,Low,toxicodendron diversilobum,Native,Perennial,TODI,Shrub
EAPO-2011,4.0,24.0,Medium,toxicodendron diversilobum,Native,Perennial,TODI,Shrub
EAPO-2011,4.0,28.0,Low,toxicodendron diversilobum,Native,Perennial,TODI,Shrub
EAPO-2011,4.0,28.0,Medium,toxicodendron diversilobum,Native,Perennial,TODI,Shrub
EAPO-2011,8.0,20.0,Low,toxicodendron diversilobum,Native,Perennial,TODI,Shrub
EAPO-2011,8.0,20.0,Medium,toxicodendron diversilobum,Native,Perennial,TODI,Shrub
EAPO-2011,8.0,24.0,Low,toxicodendron diversilobum,Native,Perennial,TODI,Shrub
EAPO-2011,8.0,24.0,Medium,toxicodendron diversilobum,Native,Perennial,TODI,Shrub
EAPO-2011,12.0,20.0,Low,toxicodendron diversilobum,Native,Perennial,TODI,Shrub
EAPO-2011,12.0,20.0,Medium,toxicodendron diversilobum,Native,Perennial,TODI,Shrub
EAPO-2011,12.0,24.0,Low,toxicodendron diversilobum,Native,Perennial,TODI,Shrub
EAPO-2011,12.0,24.0,Medium,toxicodendron diversilobum,Native,Perennial,TODI,Shrub
EAPO-2011,16.0,20.0,Low,toxicodendron diversilobum,Native,Perennial,TODI,Shrub
EAPO-2011,16.0,20.0,Medium,toxicodendron diversilobum,Native,Perennial,TODI,Shrub
EAPO-2011,20.0,20.0,Low,toxicodendron diversilobum,Native,Perennial,TODI,Shrub
EAPO-2011,20.0,20.0,Medium,toxicodendron diversilobum,Native,Perennial,TODI,Shrub
EAPO-2011,44.0,32.0,Low,toxicodendron diversilobum,Native,Perennial,TODI,Shrub
EAPO-2011,8.0,4.0,Low,holcus lanatus,Exotic,Perennial,HOLA,Grass
EAPO-2011,20.0,12.0,Low,rhamnus californica,Native,Perennial,RHCA,Shrub
EAPO-2011,20.0,12.0,Medium,rhamnus californica,Native,Perennial,RHCA,Shrub
EAPO-2011,20.0,16.0,Low,rhamnus californica,Native,Perennial,RHCA,Shrub
EAPO-2011,24.0,12.0,Low,rhamnus californica,Native,Perennial,RHCA,Shrub
EAPO-2011,24.0,12.0,Medium,rhamnus californica,Native,Perennial,RHCA,Shrub
EAPO-2011,24.0,16.0,Low,rhamnus californica,Native,Perennial,RHCA,Shrub
EAPO-2011,36.0,32.0,Low,carpobrotus edulis,Exotic,Perennial,CAED,Forb
EAPO-2011,40.0,36.0,Low,carpobrotus edulis,Exotic,Perennial,CAED,Forb
SUDU-2008,7.0,15.0,Low,abronia latifolia,Native,Perennial,ABLA,Forb
SUDU-2008,9.0,12.0,Low,abronia latifolia,Native,Perennial,ABLA,Forb
SUDU-2008,10.0,8.0,Low,abronia latifolia,Native,Perennial,ABLA,Forb
SUDU-2008,11.0,13.0,Low,abronia latifolia,Native,Perennial,ABLA,Forb
SUDU-2008,11.0,14.0,Low,abronia latifolia,Native,Perennial,ABLA,Forb
SUDU-2009,9.0,2.0,Low,abronia latifolia,Native,Perennial,ABLA,Forb
SUDU-2010,36.0,31.0,Low,abronia latifolia,Native,Perennial,ABLA,Forb
SUDU-2012,28.0,28.0,Low,abronia latifolia,Native,Perennial,ABLA,Forb
SUDU-2008,1.0,10.0,Low,achillea millefolium ,,,,
SUDU-2008,2.0,7.0,Low,achillea millefolium ,,,,
